Channel Category,Views,Likes,Dislikes,Comments,Publish Date
Comedy,6695520,658183,3692,22694,2015-10-08
Comedy,13843499,1411376,7078,18198,2015-10-02
Comedy,3485634,425398,2033,8270,2015-09-25
Comedy,2587488,288323,2056,8166,2015-09-19
Comedy,7939829,942429,4480,25399,2015-09-10
Comedy,14193503,1287790,6298,21644,2015-09-03
Comedy,10723005,1205957,8866,18193,2015-09-01
Comedy,10035122,785157,4455,12463,2015-08-17
Comedy,4516168,507277,1930,6623,2015-08-11
Comedy,8089199,797919,6675,8524,2015-08-09
Comedy,13311357,991751,5171,16938,2015-08-02
Comedy,11040946,1530780,6258,15286,2015-07-25
Comedy,4261110,416277,6355,10080,2015-07-23
Comedy,14665874,1230002,8161,14235,2015-07-12
Comedy,1942767,250655,2015,4251,2015-07-08
Comedy,4304492,419910,6096,10689,2015-06-25
Comedy,3093230,336824,1362,7274,2015-06-07
Comedy,6702951,616600,3756,17559,2015-06-07
Comedy,7656949,638077,6186,13172,2015-05-30
Comedy,5070982,508645,3026,7259,2015-05-27
Comedy,4034033,469636,3116,7669,2015-05-20
Comedy,6292253,717535,4389,11957,2015-05-06
Comedy,7794823,693821,4858,7990,2015-04-29
Comedy,14096920,1020864,7675,17164,2015-04-15
Comedy,6130182,682039,3684,7556,2015-04-11
Comedy,6813325,665299,13252,8291,2015-04-08
Comedy,5469948,460653,2697,9634,2015-03-25
Comedy,8736025,601962,6750,8277,2015-03-04
Comedy,4323941,424954,2307,6008,2015-02-28
Comedy,12787858,1048557,6787,16192,2015-02-22
Comedy,4711343,494301,2069,8626,2015-02-04
Comedy,4007758,483706,1993,8967,2015-01-31
Comedy,1752404,259960,1718,2652,2015-01-28
Comedy,1334099,200734,875,3026,2015-01-24
Comedy,4322129,504506,2744,4676,2015-01-21
Comedy,7074784,649836,3428,6485,2015-01-17
Comedy,2204153,313392,1240,3084,2015-01-14
Comedy,3747798,381349,1480,8002,2015-01-10
Comedy,3002430,308850,1103,4915,2014-12-27
Comedy,579000,115585,332,3943,2014-12-25
Comedy,2232541,276108,1020,5484,2014-12-21
Comedy,6220155,366109,3944,11752,2014-12-18
Comedy,1360809,248323,817,5605,2014-12-10
